iter	Logloss
1509	0.08130699092
1510	0.08120796966
1511	0.08111059372
1512	0.08100510105
1513	0.08085522517
1514	0.08075873827
1515	0.08066078716
1516	0.08057163761
1517	0.08050385768
1518	0.08038465311
1519	0.08029715454
1520	0.08023563006
1521	0.08015840773
1522	0.08007456383
1523	0.07999640231
1524	0.07990661022
1525	0.07982632444
1526	0.07975051667
1527	0.07968796118
1528	0.07961259835
1529	0.07950323705
1530	0.07942726421
1531	0.07934570491
1532	0.07924962547
1533	0.07916552878
1534	0.07908109166
1535	0.07899696338
1536	0.07893899104
1537	0.07887276671
1538	0.07880422819
1539	0.07873288322
1540	0.07863770163
1541	0.07855691373
1542	0.07850645671
1543	0.07842731255
1544	0.07833314928
1545	0.07824021158
1546	0.07815256431
1547	0.07807023215
1548	0.07799755383
1549	0.07792979112
1550	0.07785169875
1551	0.07776420133
1552	0.07768880586
1553	0.07762120108
1554	0.07755154623
1555	0.07748202591
1556	0.07741086153
1557	0.07732297333
1558	0.07725076934
1559	0.07717949897
1560	0.07708794949
1561	0.07700494152
1562	0.07693458212
1563	0.07685684329
1564	0.07677317935
1565	0.0766940438
1566	0.07660873738
1567	0.07650871669
1568	0.0764393137
1569	0.07636753039
1570	0.07629306079
1571	0.07622302156
1572	0.07615667728
1573	0.07607593534
1574	0.07598441178
1575	0.0759179824
1576	0.07585424898
1577	0.07576660172
1578	0.07572169392
1579	0.07564044733
1580	0.0755692712
1581	0.07548582816
1582	0.07542921676
1583	0.07535630066
1584	0.07526954484
1585	0.07519646356
1586	0.07514460784
1587	0.07505206354
1588	0.07497582794
1589	0.07491938445
1590	0.07484570492
1591	0.07477636824
1592	0.07471216711
1593	0.07464370866
1594	0.07457405413
1595	0.07451142822
1596	0.07443772582
1597	0.07436355098
1598	0.07429329547
1599	0.07421365485
1600	0.07414695631
1601	0.07407731584
1602	0.07398675644
1603	0.07391572691
1604	0.0738370938
1605	0.07374850314
1606	0.07367203385
1607	0.07356950336
1608	0.07349796929
1609	0.07341924278
1610	0.07335563686
1611	0.07325812555
1612	0.07319007321
1613	0.07311192596
1614	0.07300819058
1615	0.07293827013
1616	0.07285991531
1617	0.07279142318
1618	0.07270237174
1619	0.07263702836
1620	0.07256200836
1621	0.07250014881
1622	0.07243151081
1623	0.07237221311
1624	0.07228611871
1625	0.07219476494
1626	0.07213743587
1627	0.07204688204
1628	0.07198347025
1629	0.07191357478
1630	0.07183709499
1631	0.07176597028
1632	0.07171397551
1633	0.07164977837
1634	0.07157284903
1635	0.07149260806
1636	0.07140026472
1637	0.07132704755
1638	0.07124407432
1639	0.0711466797
1640	0.07109205446
1641	0.07103459999
1642	0.07093728313
1643	0.0708670061
1644	0.0707933951
1645	0.07072805939
1646	0.07066770286
1647	0.07057942188
1648	0.07051169169
1649	0.07043672531
1650	0.07035459893
1651	0.07030232985
1652	0.07022650624
1653	0.07015529726
1654	0.0700962129
1655	0.07003844246
1656	0.06996877554
1657	0.06990483603
1658	0.06983589822
1659	0.06976260675
1660	0.06969831716
1661	0.06963028035
1662	0.06956156595
1663	0.06947674172
1664	0.06941400899
1665	0.0693461832
1666	0.06928191019
1667	0.0691920542
1668	0.06911854404
1669	0.06908369117
1670	0.06900925242
1671	0.06893970398
1672	0.06886498389
1673	0.06880104573
1674	0.06872739108
1675	0.06865190557
1676	0.06859248247
1677	0.06851554935
1678	0.06845977672
1679	0.06840340069
1680	0.06832000865
1681	0.06826958543
1682	0.06821300184
1683	0.06815530916
1684	0.06809484644
1685	0.06800813312
1686	0.06792431902
1687	0.06785927576
1688	0.06779074291
1689	0.06772458732
1690	0.06765238479
1691	0.06757647586
1692	0.06751017608
1693	0.06745143245
1694	0.06738185893
1695	0.06732372971
1696	0.0672550512
1697	0.06717759749
1698	0.06710947473
1699	0.06704005284
1700	0.06698254622
1701	0.06691722635
1702	0.0668502365
1703	0.06679886884
1704	0.06674146978
1705	0.06667530736
1706	0.06659240958
1707	0.06653576743
1708	0.06647120059
1709	0.06639538023
1710	0.06632442363
1711	0.0662434652
1712	0.06619083136
1713	0.06613024114
1714	0.06605387825
1715	0.06599033446
1716	0.06592984592
1717	0.06587033173
1718	0.06579972373
1719	0.06572619395
1720	0.06566498911
1721	0.06559828868
1722	0.06555537082
1723	0.06550574922
1724	0.06544901682
1725	0.06539965704
1726	0.06531963791
1727	0.06525803693
1728	0.06519163201
1729	0.06509995576
1730	0.06505734715
1731	0.06498177685
1732	0.06492538089
1733	0.06486112299
1734	0.06478725982
1735	0.06472581331
1736	0.06466436355
1737	0.0646111239
1738	0.06453938268
1739	0.06448818827
1740	0.06441676239
1741	0.06436242384
1742	0.06430007685
1743	0.06423540581
1744	0.06417753411
1745	0.06412650005
1746	0.06408023782
1747	0.06402019611
1748	0.06394756323
1749	0.06389419399
1750	0.06383166756
1751	0.06377392493
1752	0.06369711018
1753	0.06362096997
1754	0.06356112607
1755	0.06350347494
1756	0.06344874508
1757	0.0633992431
1758	0.06333002259
1759	0.06327056885
1760	0.06321341324
1761	0.06314936616
1762	0.06309141512
1763	0.06302430565
1764	0.06295631018
1765	0.06290623567
1766	0.06283361402
1767	0.06277975671
1768	0.06271154077
1769	0.06265438002
1770	0.06259905631
1771	0.06250778963
1772	0.06244798981
1773	0.06240186116
1774	0.06231903694
1775	0.06225702796
1776	0.06219132822
1777	0.06213276078
1778	0.06207150179
1779	0.06200022765
1780	0.06193723141
1781	0.06186328052
1782	0.06181619337
1783	0.06173175563
1784	0.06168414075
1785	0.06163702727
1786	0.0615833919
1787	0.06152887044
1788	0.06145308188
1789	0.06140568475
1790	0.06133464
1791	0.06127652914
1792	0.06121870802
1793	0.06115842264
1794	0.06107276825
1795	0.0610064435
1796	0.06094237396
1797	0.06089176552
1798	0.06083707826
1799	0.06078238554
1800	0.06072747382
1801	0.06066595406
1802	0.06062193372
1803	0.06056651935
1804	0.06050509624
1805	0.06044664171
1806	0.06037510019
1807	0.06032381973
1808	0.06026977101
1809	0.06019792297
1810	0.0601232522
1811	0.06007648658
1812	0.06002530183
1813	0.05996617591
1814	0.05989806344
1815	0.05984216215
1816	0.05977227109
1817	0.05971848839
1818	0.05965468193
1819	0.05959191866
1820	0.0595400453
1821	0.05948615767
1822	0.0594193331
1823	0.0593423708
1824	0.05928771177
1825	0.05921149841
1826	0.05915106088
1827	0.05909399888
1828	0.05905362575
1829	0.05900942943
1830	0.05894726756
1831	0.05889077642
1832	0.05884169
1833	0.05879877707
1834	0.05874525315
1835	0.05869487222
1836	0.05862624051
1837	0.05857337686
1838	0.05850860267
1839	0.05845453769
1840	0.05840629591
1841	0.05834885813
1842	0.05829499001
1843	0.05824748972
1844	0.05818563269
1845	0.05812229678
1846	0.0580708862
1847	0.05802216255
1848	0.05797946296
1849	0.05792237881
1850	0.05787009431
1851	0.05781679926
1852	0.05776173233
1853	0.05770332387
1854	0.0576488277
1855	0.05759489463
1856	0.05752677869
1857	0.0574760862
1858	0.05740657228
1859	0.05735760151
1860	0.05729891444
1861	0.05723257699
1862	0.05716054089
1863	0.05710575168
1864	0.05706800394
1865	0.05698882384
1866	0.0569265063
1867	0.05686665552
1868	0.05681966361
1869	0.05674725325
1870	0.05670756773
1871	0.0566704322
1872	0.05660782067
1873	0.05655305701
1874	0.05648816555
1875	0.05644311006
1876	0.05638340367
1877	0.05632221835
1878	0.05627968734
1879	0.05620221972
1880	0.05615384919
1881	0.05610825079
1882	0.05605030207
1883	0.05597575822
1884	0.0559262117
1885	0.05588353268
1886	0.05580997205
1887	0.05575495182
1888	0.05569045503
1889	0.05564798105
1890	0.05557521852
1891	0.0555314173
1892	0.05548858029
1893	0.05541715257
1894	0.05536938301
1895	0.05529695109
1896	0.05525138838
1897	0.05518952894
1898	0.05513114939
1899	0.05509136119
1900	0.05501970481
1901	0.05495854373
1902	0.05491305898
1903	0.05485971854
1904	0.0548075044
1905	0.05476545537
1906	0.0547119845
1907	0.05467138733
1908	0.05458865262
1909	0.05452618333
1910	0.05447146543
1911	0.05439728514
1912	0.05434765048
1913	0.05429048081
1914	0.05423344383
1915	0.05418266214
1916	0.05413727189
1917	0.05409434627
1918	0.05402608704
1919	0.0539725383
1920	0.05393183709
1921	0.05388913214
1922	0.05384496096
1923	0.05381059578
1924	0.0537493443
1925	0.05368553312
1926	0.05363071521
1927	0.05356498514
1928	0.05351175053
1929	0.05345329968
1930	0.05340995771
1931	0.05336630371
1932	0.05330554732
1933	0.05325003661
1934	0.05320282658
1935	0.05316126042
1936	0.05311439632
1937	0.05306764629
1938	0.05300366469
1939	0.05294213407
1940	0.05289572231
1941	0.05282591577
1942	0.05278253225
1943	0.05273637669
1944	0.05265851985
1945	0.05261386448
1946	0.05256413873
1947	0.05251883248
1948	0.05247579987
1949	0.05242958324
1950	0.05236957595
1951	0.05233384469
1952	0.05226060564
1953	0.05220940295
1954	0.05216073402
1955	0.05211631455
1956	0.05207357167
1957	0.05202866681
1958	0.05198174332
1959	0.05192920219
1960	0.05187323721
1961	0.05182905427
1962	0.05176562963
1963	0.05172287479
1964	0.05167397531
1965	0.05163092108
1966	0.05158817495
1967	0.0515402651
1968	0.05148279121
1969	0.05142349561
1970	0.05138061322
1971	0.05134206155
1972	0.05129786591
1973	0.05124227587
1974	0.05119839998
1975	0.05113315609
1976	0.05107810815
1977	0.0510175905
1978	0.05098174114
1979	0.0509335575
1980	0.05088042725
1981	0.05083429147
1982	0.05079347735
1983	0.05074985934
1984	0.05069027888
1985	0.05063952778
1986	0.05059354369
1987	0.05054066603
1988	0.0505015625
1989	0.05045134842
1990	0.05041654387
1991	0.05038200523
1992	0.0503451395
1993	0.05030241378
1994	0.05026253082
1995	0.05021163695
1996	0.05015484207
1997	0.05009973123
1998	0.05004985966
1999	0.05000820761
2000	0.04996212682
2001	0.0499196817
2002	0.04987120565
2003	0.04983002567
2004	0.04977359791
2005	0.04972695538
2006	0.04965617781
2007	0.04961588974
2008	0.04957694413
2009	0.04953684521
2010	0.04949503712
2011	0.04945507656
2012	0.04941409742
2013	0.04937307248
2014	0.04932946937
2015	0.04929021924
2016	0.04919697743
2017	0.04916035373
2018	0.04910735775
2019	0.04904543225
2020	0.04901197568
2021	0.048971545
2022	0.04891678764
2023	0.04887504157
2024	0.04883393121
2025	0.04879673707
2026	0.04872707535
2027	0.04869052526
2028	0.04865283446
2029	0.04860507933
2030	0.04854138138
2031	0.04849165368
2032	0.0484540155
2033	0.04839603461
2034	0.04835398306
2035	0.0482799394
2036	0.0482431476
2037	0.04820346082
2038	0.04813296343
2039	0.04809785508
2040	0.04805995907
2041	0.04802490933
2042	0.04797943277
2043	0.04794421981
2044	0.04790284983
2045	0.04785614272
2046	0.0478115969
2047	0.04777521047
2048	0.04773529399
2049	0.04769453118
2050	0.0476551068
2051	0.04759802659
2052	0.04755879561
2053	0.04751211027
2054	0.04747794243
2055	0.0474469243
2056	0.0474062413
2057	0.04734680943
2058	0.0473077972
2059	0.04727003435
2060	0.04723123367
2061	0.04719140785
2062	0.0471558468
2063	0.04711069691
2064	0.04706914287
2065	0.04702390164
2066	0.04698528313
2067	0.04693974471
2068	0.04688304841
2069	0.04682855717
2070	0.04677012064
2071	0.04671107285
2072	0.04666576734
2073	0.04662301402
2074	0.04657950032
2075	0.04651867939
2076	0.04647160993
2077	0.04641956117
2078	0.04637338179
2079	0.04633802191
2080	0.04630378319
2081	0.04627001558
2082	0.04623245773
2083	0.04619603929
2084	0.0461637266
2085	0.04612136359
2086	0.04608995515
2087	0.04605343765
2088	0.04600622006
2089	0.04596986669
2090	0.04591806611
2091	0.04587349243
2092	0.04581813142
2093	0.04576049756
2094	0.04571965457
2095	0.04567062734
2096	0.04561378419
2097	0.04557178689
2098	0.04554064152
2099	0.04550450279
2100	0.04546674178
2101	0.04542948862
2102	0.04538831556
2103	0.04534340844
2104	0.04531630312
2105	0.04527906197
2106	0.04522725866
2107	0.04518449044
2108	0.04514701371
2109	0.04511342848
2110	0.04507657607
2111	0.04503324481
2112	0.04498172331
2113	0.04494268988
2114	0.04489024293
2115	0.04483108469
2116	0.04478437936
2117	0.04474067447
2118	0.04469474547
2119	0.04466189727
2120	0.04462827879
2121	0.04459050833
2122	0.04456265549
2123	0.04452920264
2124	0.04449173577
2125	0.04442317191
2126	0.04438661296
2127	0.04435328819
2128	0.04431754886
2129	0.04428433879
2130	0.04423807205
2131	0.04420439668
2132	0.0441746973
2133	0.04414158514
2134	0.04409093079
2135	0.04405908748
2136	0.04400817987
2137	0.0439680853
2138	0.04392939528
2139	0.04389150561
2140	0.04385847562
2141	0.04382243144
2142	0.04378598955
2143	0.04374638641
2144	0.04370731603
2145	0.04366954143
2146	0.0436322827
2147	0.04360169697
2148	0.04354406001
2149	0.04349522854
2150	0.04346190724
2151	0.04341871648
2152	0.04338431138
2153	0.0433493021
2154	0.04331317088
2155	0.04327673066
2156	0.04323334126
2157	0.04320074912
2158	0.04316836365
2159	0.04312615857
2160	0.04309620346
2161	0.04305790265
2162	0.04300913477
2163	0.04297205459
2164	0.04293791247
2165	0.04290552868
2166	0.04287261957
2167	0.04284244996
2168	0.04280470689
2169	0.04276820214
2170	0.0427374356
2171	0.04270560667
2172	0.04267175401
2173	0.04264451595
2174	0.04260475173
2175	0.04254374553
2176	0.04250093875
2177	0.04245734042
2178	0.04239261413
2179	0.04236279711
2180	0.04233318552
2181	0.04230276511
2182	0.04226628707
2183	0.0422345264
2184	0.04220438696
2185	0.04215307513
2186	0.04211155168
2187	0.04207794311
2188	0.04203839705
2189	0.04200852589
2190	0.04197964927
2191	0.04194771425
2192	0.04191050033
2193	0.04187341129
2194	0.04182013087
2195	0.04177183448
2196	0.04174459432
2197	0.04171785424
2198	0.04166368768
2199	0.04163462023
2200	0.04158412424
2201	0.0415412611
2202	0.04151078581
2203	0.04148131462
2204	0.04144216659
2205	0.04139179805
2206	0.04136236327
2207	0.04133525853
2208	0.04129692828
2209	0.04126837503
2210	0.0412366609
2211	0.0412083445
2212	0.04117138993
2213	0.04113556838
2214	0.04108413099
2215	0.04104780731
2216	0.0410151563
2217	0.04098666465
2218	0.04095872229
2219	0.04089595871
2220	0.04085664467
2221	0.04082923262
2222	0.04078679107
2223	0.04075814558
2224	0.04072019683
2225	0.04069164883
2226	0.0406286728
2227	0.04059497755
2228	0.04055368255
2229	0.04052229126
2230	0.04046567409
2231	0.04042935277
2232	0.0403995462
2233	0.04036817715
2234	0.04030023678
2235	0.04025919421
2236	0.04023416545
2237	0.04020639399
2238	0.04015222507
2239	0.04012191547
2240	0.04009547426
2241	0.0400414481
2242	0.04001406239
2243	0.03997828633
2244	0.03994559177
2245	0.03991744421
2246	0.03988917723
2247	0.03985990007
2248	0.0398115448
2249	0.03978172364
2250	0.0397576493
2251	0.03971925908
2252	0.0396765066
2253	0.03964780806
2254	0.03961550444
2255	0.03957909335
2256	0.0395493892
2257	0.03951449986
2258	0.03948157317
2259	0.0394457989
2260	0.03942128171
2261	0.03936974185
2262	0.03933347699
2263	0.03930630981
2264	0.03927438412
2265	0.03924323534
2266	0.03919772762
2267	0.03916556462
2268	0.03913509032
2269	0.03910692529
2270	0.03907496755
2271	0.03902926443
2272	0.03900019615
2273	0.03896039997
2274	0.03890975308
2275	0.0388820834
2276	0.03883688551
2277	0.03880569591
2278	0.03877156873
2279	0.03874412184
2280	0.03871304311
2281	0.0386869867
2282	0.03865140262
2283	0.03861614878
2284	0.03857331025
2285	0.03854299893
2286	0.0385140328
2287	0.03848463979
2288	0.03845914579
2289	0.03841883296
2290	0.03839383568
2291	0.03836267085
2292	0.03833256032
2293	0.0382783616
2294	0.03824675954
2295	0.03820459151
2296	0.03817677666
2297	0.03815183747
2298	0.03811652009
2299	0.03806507892
2300	0.03803681782
2301	0.03801016635
2302	0.03796754384
2303	0.03793186857
2304	0.03790087725
2305	0.0378721859
2306	0.03784850413
2307	0.03780425051
2308	0.03776859277
2309	0.0377257662
2310	0.03769758034
2311	0.03766912489
2312	0.03764448708
2313	0.03761427844
2314	0.03758228838
2315	0.0375595268
2316	0.03752608665
2317	0.03747934979
2318	0.03744821329
2319	0.03742363257
2320	0.03739697916
2321	0.03736880794
2322	0.03732014358
2323	0.03729516352
2324	0.03725722841
2325	0.03722582988
2326	0.0371940721
2327	0.0371411778
2328	0.03711667704
2329	0.03707966277
2330	0.03704994891
2331	0.03701649533
2332	0.03698723931
2333	0.03695682347
2334	0.03692476777
2335	0.03690015168
2336	0.03686928067
2337	0.03684136098
2338	0.03681922116
2339	0.03678729459
2340	0.03674843356
2341	0.03671974851
2342	0.03669039428
2343	0.03666365419
2344	0.03663397428
2345	0.03658749347
2346	0.03656613774
2347	0.03653325387
2348	0.03650324671
2349	0.03647703452
2350	0.03644956061
2351	0.03642340078
2352	0.03639683206
2353	0.03636697764
2354	0.03633550638
2355	0.03630102085
2356	0.03627911058
2357	0.03625407553
2358	0.0362123008
2359	0.03618427177
2360	0.03615696733
2361	0.03611242362
2362	0.03608660132
2363	0.03604801666
2364	0.03601838255
2365	0.03599064823
2366	0.0359592198
2367	0.03592866995
2368	0.03589115428
2369	0.0358655628
2370	0.03584338635
2371	0.03581269154
2372	0.03579051084
2373	0.03575593627
2374	0.03571137072
2375	0.03567366701
2376	0.03565087468
2377	0.03561178296
2378	0.03557417725
2379	0.03555294672
2380	0.0355212211
2381	0.0354935678
2382	0.03546594655
2383	0.03543651183
2384	0.03540749014
2385	0.03538538652
2386	0.03535632212
2387	0.03532307705
2388	0.03528727465
2389	0.03525450411
2390	0.03521620257
2391	0.03518801917
2392	0.03516332092
2393	0.03512639342
2394	0.03509830605
2395	0.0350747428
2396	0.0350515515
2397	0.03502586767
2398	0.03497519412
2399	0.03494276227
2400	0.03491846661
2401	0.03489321334
2402	0.03485775125
2403	0.03482887086
2404	0.03478636419
2405	0.0347608321
2406	0.03473007228
2407	0.03470640908
2408	0.03468110161
2409	0.03465961833
2410	0.03463397999
2411	0.03461131139
2412	0.03458352644
2413	0.03453766072
2414	0.03449425059
2415	0.03446136551
2416	0.03443325148
2417	0.03440521075
2418	0.0343783374
2419	0.03433122014
2420	0.03430668952
2421	0.03428496866
2422	0.03426479648
2423	0.03423672552
2424	0.03421258727
2425	0.03418560321
2426	0.03416487669
2427	0.03414141109
2428	0.03411824844
2429	0.03409413663
2430	0.03407102141
2431	0.03404491914
2432	0.03401681246
2433	0.0339831766
2434	0.03395660872
2435	0.03393079755
2436	0.03390522852
2437	0.03387756478
2438	0.03385273776
2439	0.0338292645
2440	0.03380495798
2441	0.03377299535
2442	0.03374707804
2443	0.03372632801
2444	0.03369986885
2445	0.03367540408
2446	0.03365252146
2447	0.03363427703
2448	0.03360881509
2449	0.03358322078
2450	0.03354901443
2451	0.03352266597
2452	0.0334972553
2453	0.03347152949
2454	0.03344521745
2455	0.03341538611
2456	0.03339683558
2457	0.03337315286
2458	0.03334435485
2459	0.03330496436
2460	0.0332813827
2461	0.03325627036
2462	0.03321723483
2463	0.03317940854
2464	0.0331562608
2465	0.03312373681
2466	0.03310177895
2467	0.03307705693
2468	0.03305451603
2469	0.03302815961
2470	0.03300284332
2471	0.03297739109
2472	0.03294961674
2473	0.03292977579
2474	0.03290507449
2475	0.03288209564
2476	0.03286062092
2477	0.03284138032
2478	0.03280954331
2479	0.03278579227
2480	0.03276438513
2481	0.03274588922
2482	0.03272346638
2483	0.03270212272
2484	0.03267965219
2485	0.0326569922
2486	0.03263278279
2487	0.03261427587
2488	0.03259165779
2489	0.03257220291
2490	0.03255217848
2491	0.03253007801
2492	0.03250334281
2493	0.03248187627
2494	0.03246238188
2495	0.0324336103
2496	0.03241260381
2497	0.03239238514
2498	0.03237113304
2499	0.03234854556
2500	0.03232283812
2501	0.03230157169
2502	0.03226467484
2503	0.03223889195
2504	0.03221418026
2505	0.03218678626
2506	0.03216829209
2507	0.03214565161
2508	0.03212381154
2509	0.03210454471
2510	0.03208066932
2511	0.03206173199
2512	0.03202750098
2513	0.03200589593
2514	0.03198511337
2515	0.03196321507
2516	0.03194138334
2517	0.03192195008
2518	0.03190242557
2519	0.03188136687
2520	0.03185927658
2521	0.03183619458
2522	0.03181524176
2523	0.03179612751
2524	0.03177199686
2525	0.03175242083
2526	0.03172773175
2527	0.0317044117
2528	0.0316810737
2529	0.03166076562
2530	0.03164337843
2531	0.03161886345
2532	0.03159442969
2533	0.03157634745
2534	0.03155860336
2535	0.03152897618
2536	0.03149316539
2537	0.03147162109
2538	0.03145195685
2539	0.03143189417
2540	0.03139498903
2541	0.03137399928
2542	0.031352278
2543	0.03132275156
2544	0.03130188259
2545	0.03126781072
2546	0.03124703656
2547	0.03122167378
2548	0.03119687699
2549	0.03117771452
2550	0.03116087243
2551	0.03113720634
2552	0.03110319051
2553	0.03108420396
2554	0.03106209205
2555	0.03104562758
2556	0.03102203464
2557	0.03099914378
2558	0.03097914474
2559	0.03093994844
2560	0.03091801446
2561	0.0308921143
2562	0.03087265464
2563	0.03085378426
2564	0.03082379295
2565	0.03080556216
2566	0.03078328335
2567	0.0307618908
2568	0.03072838317
2569	0.03069744306
2570	0.03067656622
2571	0.03065784118
2572	0.03062583475
2573	0.03060297295
2574	0.03056809773
2575	0.03054912499
2576	0.03053068328
2577	0.03050233125
2578	0.03047877214
2579	0.03046123148
2580	0.03044282393
2581	0.03042302884
2582	0.03040364295
2583	0.03036895809
2584	0.03035002228
2585	0.03033196963
2586	0.03030951594
2587	0.03029000014
2588	0.03027149463
2589	0.03024970431
2590	0.0302320618
2591	0.0302116077
2592	0.03018646168
2593	0.03016543199
2594	0.03014009058
2595	0.03010965401
2596	0.0300888394
2597	0.03005781145
2598	0.0300368558
2599	0.03001954181
2600	0.02999432123
2601	0.02997382798
2602	0.02995522278
2603	0.02993588973
2604	0.02990603604
2605	0.02987506875
2606	0.02985735956
2607	0.02983699324
2608	0.02981832592
2609	0.0297956336
2610	0.02976540571
2611	0.02974770722
2612	0.02972721849
2613	0.02970278793
2614	0.02967820658
2615	0.02965753536
2616	0.0296396919
2617	0.02962333211
2618	0.02960616287
2619	0.0295900416
2620	0.02957509752
2621	0.02955432509
2622	0.0295246403
2623	0.02950420876
2624	0.02948899898
2625	0.02947264842
2626	0.02944956227
2627	0.02943130068
2628	0.02941277209
2629	0.02939711653
2630	0.02937670178
2631	0.02935614484
2632	0.02934014781
2633	0.02932337782
2634	0.02930820377
2635	0.02929267466
2636	0.02927650852
2637	0.02925597845
2638	0.02924024455
2639	0.02921127182
2640	0.02919140185
2641	0.02916955827
2642	0.02914122366
2643	0.02912081167
2644	0.02909526137
2645	0.02907698969
2646	0.02905975812
2647	0.02904430082
2648	0.02902758943
2649	0.02900826291
2650	0.02898481242
2651	0.02896869101
2652	0.02895342448
2653	0.02893463992
2654	0.02891497815
2655	0.02889794221
2656	0.02887549676
2657	0.02886085094
2658	0.02884213899
2659	0.02882358419
2660	0.02880396104
2661	0.02878072727
2662	0.02876210724
2663	0.02874227254
2664	0.02872245641
2665	0.02869919745
2666	0.02868484493
2667	0.02866491416
2668	0.0286453588
2669	0.02862878624
2670	0.02860985177
2671	0.02859028258
2672	0.02856256834
2673	0.02853490549
2674	0.02850692491
2675	0.02848929461
2676	0.0284715931
2677	0.02845196339
2678	0.02843247829
2679	0.02841371012
2680	0.02839539748
2681	0.0283809091
2682	0.02835672514
2683	0.02834046204
2684	0.02832114927
2685	0.02830703079
2686	0.02828471061
2687	0.02826203933
2688	0.02823548858
2689	0.02820823591
2690	0.02818790952
2691	0.0281698623
2692	0.02815308338
2693	0.02813456386
2694	0.0281159224
2695	0.02809727113
2696	0.02807497231
2697	0.02805942226
2698	0.02804506484
2699	0.02803087429
2700	0.02801665289
2701	0.02800230063
2702	0.02798598818
2703	0.02797121271
2704	0.02795547785
2705	0.02793947334
2706	0.02792451497
2707	0.02790239954
2708	0.02788833943
2709	0.02787335912
2710	0.0278592866
2711	0.02784550405
2712	0.02783062459
2713	0.02781623361
2714	0.02780212247
2715	0.02778721331
2716	0.02777329864
2717	0.02775198641
2718	0.02773804551
2719	0.02772347264
2720	0.02770402681
2721	0.02768934316
2722	0.02766338565
2723	0.02764953699
2724	0.02762201877
2725	0.02760618888
2726	0.02758944572
2727	0.02756343459
2728	0.0275484477
2729	0.02753027972
2730	0.02750351099
2731	0.02748626982
2732	0.02747183028
2733	0.02745749919
2734	0.02744179072
2735	0.02742742671
2736	0.027406745
2737	0.02738598621
2738	0.02737021572
2739	0.02735635992
2740	0.02733547094
2741	0.02731803125
2742	0.02730490147
2743	0.0272903662
2744	0.02727651323
2745	0.02726139031
2746	0.02724580454
2747	0.02723150719
2748	0.0272178769
2749	0.02719687335
2750	0.02717504425
2751	0.02716178502
2752	0.02714808254
2753	0.02713231721
2754	0.0271155064
2755	0.02710171946
2756	0.02708274349
2757	0.02706951294
2758	0.02705588499
2759	0.02704232976
2760	0.02702862056
2761	0.02701487182
2762	0.02699593111
2763	0.02698048223
2764	0.02696745809
2765	0.0269454364
2766	0.02692044432
2767	0.02690768218
2768	0.02689424837
2769	0.02688033278
2770	0.02686680504
2771	0.02685339201
2772	0.02683818931
2773	0.02682500847
2774	0.02680888334
2775	0.02679018183
2776	0.02677662049
2777	0.02676400833
2778	0.02675072909
2779	0.02673717722
2780	0.02672422268
2781	0.02671035683
2782	0.02669508511
2783	0.02668135487
2784	0.02666797827
2785	0.02665507849
2786	0.0266422318
2787	0.02662949385
2788	0.02661607291
2789	0.02660333224
2790	0.02658990458
2791	0.02657649273
2792	0.02656242603
2793	0.02654759153
2794	0.02653437945
2795	0.02652173154
2796	0.02650832193
2797	0.02649600646
2798	0.02648289512
2799	0.02647000554
2800	0.02645685999
2801	0.02644399546
2802	0.02643075383
2803	0.02641610681
2804	0.02640330959
2805	0.02639046857
2806	0.02637708019
2807	0.02636388996
2808	0.02635119955
2809	0.02633855893
2810	0.02632579682
2811	0.02631281996
2812	0.02630000244
2813	0.02628690637
2814	0.02627459927
2815	0.02626164315
2816	0.0262486235
2817	0.02622965726
2818	0.02621614463
2819	0.02620362044
2820	0.02618444994
2821	0.0261717333
2822	0.02615880163
2823	0.0261465931
2824	0.02613298939
2825	0.02611422809
2826	0.02610176663
2827	0.026088867
2828	0.02607655048
2829	0.02606443258
2830	0.02605180883
2831	0.02603930872
2832	0.02602682381
2833	0.02601377577
2834	0.02599864962
2835	0.02598612879
2836	0.02597427515
2837	0.02596106551
2838	0.0259488709
2839	0.02593645482
2840	0.0259241791
2841	0.0259119416
2842	0.02589913429
2843	0.02588721401
2844	0.02587502124
2845	0.02586252056
2846	0.02585018397
2847	0.02583808859
2848	0.0258241003
2849	0.02581273694
2850	0.02579999804
2851	0.02578688452
2852	0.02577376544
2853	0.02576009126
2854	0.02574720827
2855	0.02573522262
2856	0.0257228317
2857	0.02570850943
2858	0.02569664238
2859	0.02568411271
2860	0.02567108715
2861	0.0256587953
2862	0.0256462449
2863	0.02563406278
2864	0.02562203959
2865	0.02561001805
2866	0.02559819191
2867	0.0255848003
2868	0.02557184474
2869	0.02555805691
2870	0.02554636068
2871	0.02553381299
2872	0.02552240274
2873	0.02550957866
2874	0.02549594924
2875	0.02548405533
2876	0.02547194935
2877	0.0254602693
2878	0.02544802107
2879	0.02543514505
2880	0.02542336868
2881	0.02541177088
2882	0.02539979648
2883	0.02538707921
2884	0.02537590454
2885	0.02536400903
2886	0.02535152643
2887	0.02534034324
2888	0.02532884515
2889	0.02531686727
2890	0.02530472836
2891	0.02529273261
2892	0.02528117734
2893	0.02526791853
2894	0.02525585837
2895	0.02524364942
2896	0.02523200075
2897	0.02522062009
2898	0.02520821532
2899	0.02519687664
2900	0.02518555425
2901	0.02517369733
2902	0.025162
2903	0.02515046372
2904	0.02513786468
2905	0.02512481071
2906	0.02511335503
2907	0.02510203101
2908	0.02508967215
